date,month,equipment,department,total_units,units_in_use,utilization_rate,maintenance_flag
2025-10-13,10,Infusion Pump,Oncology,8,5,70.8,1
2025-10-13,10,Infusion Pump,ICU,8,5,74.8,0
2025-10-13,10,Infusion Pump,Cardiology,8,7,89.4,0
2025-10-13,10,Infusion Pump,Orthopedics,8,6,78.9,0
2025-10-13,10,Infusion Pump,General,8,5,67.4,1
2025-10-13,10,Defibrillator,ICU,2,0,39.6,0
2025-10-13,10,Defibrillator,Oncology,2,0,48.6,0
2025-10-13,10,Defibrillator,Orthopedics,2,0,40.7,0
2025-10-13,10,Defibrillator,Surgery,2,0,42.7,0
2025-10-13,10,Defibrillator,Emergency,2,0,35.1,0
2025-10-13,10,Defibrillator,Maternity,2,0,40.1,0
2025-10-13,10,Ultrasound,ICU,1,0,48.1,0
2025-10-13,10,Ultrasound,Maternity,1,0,51.4,0
2025-10-13,10,Ultrasound,Pediatrics,1,0,60.2,0
2025-10-13,10,Ultrasound,General,1,0,65.9,0
2025-10-13,10,Ultrasound,Orthopedics,1,0,56.8,0
2025-10-13,10,Pulse Oximeter,Neurology,10,7,79.6,0
2025-10-13,10,Pulse Oximeter,General,10,7,76.2,0
2025-10-13,10,Pulse Oximeter,Cardiology,10,7,79.9,0
2025-10-14,10,Ventilator,General,3,2,67.4,0
2025-10-14,10,Ventilator,Neurology,3,2,70.0,0
2025-10-14,10,Ventilator,Cardiology,3,1,63.2,0
2025-10-14,10,Ventilator,ICU,3,1,61.9,0
2025-10-14,10,ECG Monitor,ICU,5,3,61.5,0
2025-10-14,10,ECG Monitor,General,5,2,59.4,0
2025-10-14,10,ECG Monitor,Surgery,5,3,63.5,0
2025-10-14,10,ECG Monitor,Oncology,5,3,63.8,0
2025-10-14,10,Infusion Pump,Surgery,8,5,71.7,0
2025-10-14,10,Infusion Pump,Orthopedics,8,7,89.9,0
2025-10-14,10,Infusion Pump,Emergency,8,5,68.9,0
2025-10-14,10,Defibrillator,Maternity,2,0,32.3,0
2025-10-14,10,Defibrillator,Neurology,2,0,46.0,0
2025-10-14,10,Defibrillator,Pediatrics,2,0,40.7,0
2025-10-14,10,Defibrillator,Oncology,2,0,30.8,0
2025-10-14,10,Ultrasound,ICU,1,0,49.7,0
2025-10-14,10,Ultrasound,Emergency,1,0,57.9,0
2025-10-14,10,Ultrasound,Oncology,1,0,54.5,0
2025-10-14,10,Ultrasound,Orthopedics,1,0,55.4,0
2025-10-14,10,Ultrasound,Surgery,1,0,59.4,0
2025-10-14,10,Ultrasound,Maternity,1,0,65.5,0
2025-10-14,10,Pulse Oximeter,General,10,7,75.0,1
2025-10-14,10,Pulse Oximeter,Neurology,10,8,83.6,0
2025-10-14,10,Pulse Oximeter,Orthopedics,10,7,71.0,0
2025-10-15,10,Ventilator,ICU,3,2,87.4,0
2025-10-15,10,Ventilator,Oncology,3,1,62.5,0
2025-10-15,10,Ventilator,Cardiology,3,2,68.1,1
2025-10-15,10,Ventilator,Pediatrics,3,1,64.8,0
2025-10-15,10,Ventilator,Emergency,3,2,78.6,0
2025-10-15,10,Ventilator,Orthopedics,3,1,64.1,1
2025-10-15,10,ECG Monitor,General,5,3,60.7,0
2025-10-15,10,ECG Monitor,Surgery,5,3,70.2,1
2025-10-15,10,ECG Monitor,Oncology,5,2,51.0,0
2025-10-15,10,ECG Monitor,Emergency,5,3,72.1,0
2025-10-15,10,ECG Monitor,Maternity,5,3,72.0,0
2025-10-15,10,ECG Monitor,Orthopedics,5,2,58.4,0
2025-10-15,10,Infusion Pump,Maternity,8,5,72.6,0
2025-10-15,10,Infusion Pump,ICU,8,6,80.4,0
2025-10-15,10,Infusion Pump,Neurology,8,7,91.5,0
2025-10-15,10,Infusion Pump,Oncology,8,6,81.8,0
2025-10-15,10,Infusion Pump,Emergency,8,5,73.7,0
2025-10-15,10,Infusion Pump,General,8,6,75.5,0
2025-10-15,10,Defibrillator,Cardiology,2,1,53.3,0
2025-10-15,10,Defibrillator,Oncology,2,0,46.4,0
2025-10-15,10,Defibrillator,Orthopedics,2,0,32.5,0
2025-10-15,10,Defibrillator,Emergency,2,0,48.4,0
2025-10-15,10,Defibrillator,Pediatrics,2,0,42.3,0
2025-10-15,10,Ultrasound,Maternity,1,0,62.1,0
2025-10-15,10,Ultrasound,Pediatrics,1,0,55.6,0
2025-10-15,10,Ultrasound,Emergency,1,0,61.0,0
2025-10-15,10,Pulse Oximeter,Cardiology,10,7,74.4,0
2025-10-15,10,Pulse Oximeter,Orthopedics,10,7,72.0,0
2025-10-15,10,Pulse Oximeter,Oncology,10,6,69.1,0
2025-10-15,10,Pulse Oximeter,Maternity,10,8,81.5,0
2025-10-15,10,Pulse Oximeter,General,10,6,67.7,0
2025-10-16,10,Ventilator,Surgery,3,2,84.0,0
2025-10-16,10,Ventilator,ICU,3,1,61.0,0
2025-10-16,10,Ventilator,Maternity,3,2,75.6,0
2025-10-16,10,Ventilator,Pediatrics,3,2,73.6,0
2025-10-16,10,Ventilator,General,3,2,70.9,0
2025-10-16,10,ECG Monitor,Cardiology,5,3,71.4,0
2025-10-16,10,ECG Monitor,General,5,3,72.5,0
2025-10-16,10,ECG Monitor,Pediatrics,5,3,68.7,0
2025-10-16,10,ECG Monitor,Maternity,5,3,66.4,0
2025-10-16,10,ECG Monitor,Surgery,5,3,70.7,0
2025-10-16,10,Infusion Pump,Neurology,8,5,64.3,0
2025-10-16,10,Infusion Pump,Pediatrics,8,5,69.5,0
2025-10-16,10,Infusion Pump,Orthopedics,8,7,92.6,0
2025-10-16,10,Infusion Pump,ICU,8,7,89.7,0
2025-10-16,10,Defibrillator,Emergency,2,0,38.1,0
2025-10-16,10,Defibrillator,Neurology,2,0,37.2,0
2025-10-16,10,Defibrillator,ICU,2,0,35.8,0
2025-10-16,10,Defibrillator,General,2,0,37.6,0
2025-10-16,10,Ultrasound,General,1,0,71.4,0
2025-10-16,10,Ultrasound,Maternity,1,0,71.1,0
2025-10-16,10,Ultrasound,Cardiology,1,0,54.5,0
2025-10-16,10,Ultrasound,Orthopedics,1,0,58.3,0
2025-10-16,10,Ultrasound,Oncology,1,0,54.3,0
2025-10-16,10,Pulse Oximeter,General,10,7,78.8,0
2025-10-16,10,Pulse Oximeter,Oncology,10,7,75.7,0
2025-10-16,10,Pulse Oximeter,Orthopedics,10,9,91.9,0
2025-10-16,10,Pulse Oximeter,Neurology,10,7,70.2,0
2025-10-16,10,Pulse Oximeter,Surgery,10,5,54.0,0
2025-10-17,10,Ventilator,Emergency,3,2,68.3,0
2025-10-17,10,Ventilator,Oncology,3,2,75.4,0
2025-10-17,10,Ventilator,ICU,3,1,64.7,0
2025-10-17,10,Ventilator,Neurology,3,2,78.6,0
2025-10-17,10,Ventilator,Surgery,3,2,81.5,1
2025-10-17,10,ECG Monitor,Emergency,5,3,67.4,0
2025-10-17,10,ECG Monitor,Maternity,5,2,56.3,0
2025-10-17,10,ECG Monitor,General,5,2,50.6,0
2025-10-17,10,ECG Monitor,Oncology,5,3,67.7,0
2025-10-17,10,ECG Monitor,Surgery,5,3,65.3,0
2025-10-17,10,ECG Monitor,Neurology,5,3,63.7,0
2025-10-17,10,Infusion Pump,Oncology,8,6,82.4,0
2025-10-17,10,Infusion Pump,Neurology,8,6,81.6,0
2025-10-17,10,Infusion Pump,Surgery,8,5,74.7,0
2025-10-17,10,Infusion Pump,Pediatrics,8,6,78.9,0
2025-10-17,10,Infusion Pump,General,8,7,87.8,0
2025-10-17,10,Infusion Pump,Cardiology,8,6,83.5,0
2025-10-17,10,Defibrillator,ICU,2,0,43.9,0
2025-10-17,10,Defibrillator,Surgery,2,0,36.6,0
2025-10-17,10,Defibrillator,Oncology,2,0,34.8,0
2025-10-17,10,Defibrillator,General,2,0,43.6,0
2025-10-17,10,Defibrillator,Neurology,2,0,37.9,0
2025-10-17,10,Defibrillator,Orthopedics,2,0,41.4,0
2025-10-17,10,Ultrasound,Pediatrics,1,0,62.1,0
2025-10-17,10,Ultrasound,Neurology,1,0,60.6,0
2025-10-17,10,Ultrasound,Surgery,1,0,45.9,0
2025-10-17,10,Ultrasound,Cardiology,1,0,60.9,0
2025-10-17,10,Ultrasound,ICU,1,0,52.3,0
2025-10-17,10,Ultrasound,General,1,0,46.2,1
2025-10-17,10,Pulse Oximeter,Maternity,10,7,72.0,0
2025-10-17,10,Pulse Oximeter,Neurology,10,6,62.3,0
2025-10-17,10,Pulse Oximeter,ICU,10,6,66.0,0
2025-10-17,10,Pulse Oximeter,Surgery,10,8,81.7,1
2025-10-17,10,Pulse Oximeter,General,10,7,78.9,0
2025-10-18,10,Ventilator,Maternity,3,2,77.5,0
2025-10-18,10,Ventilator,Oncology,3,2,82.6,0
2025-10-18,10,Ventilator,Emergency,3,2,78.1,0
2025-10-18,10,Ventilator,Orthopedics,3,2,74.3,0
2025-10-18,10,ECG Monitor,Maternity,5,3,72.0,0
2025-10-18,10,ECG Monitor,ICU,5,3,67.3,0
2025-10-18,10,ECG Monitor,Emergency,5,3,67.1,0
2025-10-18,10,ECG Monitor,Cardiology,5,3,63.6,0
2025-10-18,10,Infusion Pump,Cardiology,8,5,71.1,0
2025-10-18,10,Infusion Pump,ICU,8,6,75.1,0
2025-10-18,10,Infusion Pump,Oncology,8,6,83.6,0
2025-10-18,10,Defibrillator,Oncology,2,0,44.4,0
2025-10-18,10,Defibrillator,Surgery,2,0,38.5,0
2025-10-18,10,Defibrillator,Emergency,2,0,41.2,0
2025-10-18,10,Defibrillator,Neurology,2,0,48.7,1
2025-10-18,10,Defibrillator,Pediatrics,2,0,41.1,0
2025-10-18,10,Ultrasound,Orthopedics,1,0,58.1,0
2025-10-18,10,Ultrasound,General,1,0,60.8,0
2025-10-18,10,Ultrasound,Surgery,1,0,44.8,0
2025-10-18,10,Ultrasound,Pediatrics,1,0,48.6,0
2025-10-18,10,Pulse Oximeter,Oncology,10,7,77.4,0
2025-10-18,10,Pulse Oximeter,Cardiology,10,7,78.2,0
2025-10-18,10,Pulse Oximeter,ICU,10,7,73.3,0
2025-10-19,10,Ventilator,Oncology,3,2,73.7,0
2025-10-19,10,Ventilator,Surgery,3,1,57.8,0
2025-10-19,10,Ventilator,ICU,3,2,72.5,0
2025-10-19,10,Ventilator,Maternity,3,2,67.9,0
2025-10-19,10,ECG Monitor,General,5,3,61.4,0
2025-10-19,10,ECG Monitor,Orthopedics,5,3,69.2,0
2025-10-19,10,ECG Monitor,Oncology,5,3,63.0,0
2025-10-19,10,ECG Monitor,Maternity,5,3,78.5,1
2025-10-19,10,Infusion Pump,Neurology,8,6,85.7,0
2025-10-19,10,Infusion Pump,Cardiology,8,5,73.7,0
2025-10-19,10,Infusion Pump,General,8,4,61.9,0
2025-10-19,10,Defibrillator,Emergency,2,0,43.6,0
2025-10-19,10,Defibrillator,Orthopedics,2,0,30.2,0
2025-10-19,10,Defibrillator,ICU,2,0,41.9,0
2025-10-19,10,Ultrasound,Cardiology,1,0,59.5,0
2025-10-19,10,Ultrasound,Oncology,1,0,67.5,0
2025-10-19,10,Ultrasound,Emergency,1,0,55.5,0
2025-10-19,10,Pulse Oximeter,Pediatrics,10,7,79.8,0
2025-10-19,10,Pulse Oximeter,Maternity,10,7,77.6,0
2025-10-19,10,Pulse Oximeter,Cardiology,10,7,79.0,0
2025-10-19,10,Pulse Oximeter,ICU,10,8,88.7,0
2025-10-20,10,Ventilator,Neurology,3,1,60.2,0
2025-10-20,10,Ventilator,Maternity,3,2,75.2,0
2025-10-20,10,Ventilator,Emergency,3,1,62.7,0
2025-10-20,10,Ventilator,Cardiology,3,1,66.5,0
2025-10-20,10,Ventilator,Oncology,3,1,65.5,0
2025-10-20,10,ECG Monitor,ICU,5,4,81.0,0
2025-10-20,10,ECG Monitor,Neurology,5,2,56.1,0
2025-10-20,10,ECG Monitor,Maternity,5,3,60.4,1
2025-10-20,10,ECG Monitor,Orthopedics,5,3,65.1,0
2025-10-20,10,ECG Monitor,Surgery,5,2,48.9,0
2025-10-20,10,Infusion Pump,Pediatrics,8,6,80.0,0
2025-10-20,10,Infusion Pump,Cardiology,8,6,76.9,0
2025-10-20,10,Infusion Pump,Oncology,8,6,81.6,0
2025-10-20,10,Infusion Pump,ICU,8,5,71.0,0
2025-10-20,10,Infusion Pump,Orthopedics,8,6,82.0,0
2025-10-20,10,Defibrillator,Orthopedics,2,0,36.6,0
2025-10-20,10,Defibrillator,General,2,0,42.7,0
2025-10-20,10,Defibrillator,Cardiology,2,0,40.0,0
2025-10-20,10,Ultrasound,Cardiology,1,0,65.5,0
2025-10-20,10,Ultrasound,Oncology,1,0,56.3,0
2025-10-20,10,Ultrasound,Neurology,1,0,49.0,0
2025-10-20,10,Ultrasound,Surgery,1,0,52.4,0
2025-10-20,10,Ultrasound,Maternity,1,0,54.5,0
2025-10-20,10,Pulse Oximeter,Pediatrics,10,5,58.5,0
2025-10-20,10,Pulse Oximeter,Neurology,10,7,73.9,0
2025-10-20,10,Pulse Oximeter,Surgery,10,7,78.5,0
2025-10-20,10,Pulse Oximeter,Cardiology,10,8,81.3,0
2025-10-20,10,Pulse Oximeter,Emergency,10,7,74.3,0
2025-10-21,10,Ventilator,Emergency,3,1,64.0,0
2025-10-21,10,Ventilator,Orthopedics,3,2,81.6,0
2025-10-21,10,Ventilator,Neurology,3,2,67.9,0
2025-10-21,10,Ventilator,Maternity,3,2,72.1,0
2025-10-21,10,ECG Monitor,Orthopedics,5,3,65.1,0
2025-10-21,10,ECG Monitor,Cardiology,5,3,64.7,0
2025-10-21,10,ECG Monitor,Neurology,5,3,69.4,0
2025-10-21,10,ECG Monitor,ICU,5,2,52.1,0
2025-10-21,10,ECG Monitor,Emergency,5,3,65.3,0
2025-10-21,10,ECG Monitor,Maternity,5,2,59.4,0
2025-10-21,10,Infusion Pump,Pediatrics,8,5,72.0,0
2025-10-21,10,Infusion Pump,Oncology,8,6,81.2,0
2025-10-21,10,Infusion Pump,Maternity,8,6,79.5,0
2025-10-21,10,Infusion Pump,Orthopedics,8,6,76.8,0
2025-10-21,10,Defibrillator,Maternity,2,0,48.8,0
2025-10-21,10,Defibrillator,Neurology,2,0,37.4,0
2025-10-21,10,Defibrillator,Surgery,2,0,48.9,0
2025-10-21,10,Defibrillator,Pediatrics,2,0,37.2,0
2025-10-21,10,Defibrillator,General,2,0,37.9,0
2025-10-21,10,Ultrasound,Cardiology,1,0,61.5,0
2025-10-21,10,Ultrasound,Maternity,1,0,55.8,0
2025-10-21,10,Ultrasound,Neurology,1,0,51.3,0
2025-10-21,10,Pulse Oximeter,Surgery,10,7,73.4,0
2025-10-21,10,Pulse Oximeter,ICU,10,7,77.7,0
2025-10-21,10,Pulse Oximeter,Maternity,10,7,76.6,0
2025-10-21,10,Pulse Oximeter,Orthopedics,10,7,77.8,1
2025-10-21,10,Pulse Oximeter,Neurology,10,6,68.2,0
2025-10-21,10,Pulse Oximeter,Pediatrics,10,7,71.8,0
2025-10-22,10,Ventilator,Surgery,3,2,70.9,0
2025-10-22,10,Ventilator,Emergency,3,2,71.0,0
2025-10-22,10,Ventilator,Oncology,3,2,87.4,0
2025-10-22,10,ECG Monitor,Cardiology,5,3,68.3,0
2025-10-22,10,ECG Monitor,General,5,3,65.3,0
2025-10-22,10,ECG Monitor,Surgery,5,3,66.6,0
2025-10-22,10,ECG Monitor,Maternity,5,2,59.1,0
2025-10-22,10,ECG Monitor,Pediatrics,5,3,63.2,0
2025-10-22,10,ECG Monitor,Neurology,5,3,64.3,0
2025-10-22,10,Infusion Pump,Pediatrics,8,6,83.4,0
2025-10-22,10,Infusion Pump,Cardiology,8,6,79.3,0
2025-10-22,10,Infusion Pump,Oncology,8,6,81.6,0
2025-10-22,10,Infusion Pump,Orthopedics,8,6,77.1,0
2025-10-22,10,Defibrillator,Neurology,2,0,41.7,0
2025-10-22,10,Defibrillator,General,2,0,44.5,0
2025-10-22,10,Defibrillator,ICU,2,0,46.6,0
2025-10-22,10,Defibrillator,Maternity,2,0,26.4,0
2025-10-22,10,Ultrasound,Pediatrics,1,0,55.8,0
2025-10-22,10,Ultrasound,Surgery,1,0,54.7,0
2025-10-22,10,Ultrasound,Maternity,1,0,67.6,0
2025-10-22,10,Ultrasound,Oncology,1,0,54.7,0
2025-10-22,10,Ultrasound,Cardiology,1,0,74.7,0
2025-10-22,10,Pulse Oximeter,ICU,10,7,74.0,0
2025-10-22,10,Pulse Oximeter,Pediatrics,10,8,87.8,0
2025-10-22,10,Pulse Oximeter,Maternity,10,8,88.0,0
2025-10-22,10,Pulse Oximeter,Emergency,10,8,82.2,0
2025-10-22,10,Pulse Oximeter,Surgery,10,6,63.9,1
2025-10-23,10,Ventilator,Cardiology,3,2,74.6,0
2025-10-23,10,Ventilator,Neurology,3,2,72.3,0
2025-10-23,10,Ventilator,ICU,3,2,80.9,0
2025-10-23,10,Ventilator,Surgery,3,1,65.0,1
2025-10-23,10,ECG Monitor,Pediatrics,5,3,67.9,0
2025-10-23,10,ECG Monitor,ICU,5,3,64.1,0
2025-10-23,10,ECG Monitor,Cardiology,5,3,64.9,0
2025-10-23,10,Infusion Pump,Pediatrics,8,6,81.5,0
2025-10-23,10,Infusion Pump,Maternity,8,6,78.3,0
2025-10-23,10,Infusion Pump,Orthopedics,8,6,81.7,0
2025-10-23,10,Infusion Pump,ICU,8,5,73.7,0
2025-10-23,10,Infusion Pump,Cardiology,8,6,86.4,0
2025-10-23,10,Defibrillator,Emergency,2,0,42.7,0
2025-10-23,10,Defibrillator,Oncology,2,0,40.6,0
2025-10-23,10,Defibrillator,Orthopedics,2,0,42.3,0
2025-10-23,10,Defibrillator,Surgery,2,0,48.2,0
2025-10-23,10,Ultrasound,Cardiology,1,0,61.2,0
2025-10-23,10,Ultrasound,General,1,0,53.1,0
2025-10-23,10,Ultrasound,Orthopedics,1,0,60.9,0
2025-10-23,10,Ultrasound,ICU,1,0,66.2,0
2025-10-23,10,Ultrasound,Oncology,1,0,67.9,0
2025-10-23,10,Ultrasound,Neurology,1,0,63.0,0
2025-10-23,10,Pulse Oximeter,Orthopedics,10,7,79.7,0
2025-10-23,10,Pulse Oximeter,Maternity,10,7,75.0,1
2025-10-23,10,Pulse Oximeter,ICU,10,8,86.2,0
2025-10-24,10,Ventilator,Oncology,3,2,79.1,0
2025-10-24,10,Ventilator,Orthopedics,3,2,82.9,0
2025-10-24,10,Ventilator,Surgery,3,2,71.0,0
2025-10-24,10,Ventilator,Pediatrics,3,2,76.3,0
2025-10-24,10,Ventilator,ICU,3,1,64.7,0
2025-10-24,10,ECG Monitor,Oncology,5,3,67.3,0
2025-10-24,10,ECG Monitor,Pediatrics,5,3,69.2,0
2025-10-24,10,ECG Monitor,Emergency,5,2,49.7,0
2025-10-24,10,ECG Monitor,General,5,3,62.4,0
2025-10-24,10,ECG Monitor,Cardiology,5,3,70.2,0
2025-10-24,10,ECG Monitor,Orthopedics,5,3,75.4,0
2025-10-24,10,Infusion Pump,Emergency,8,6,79.4,0
2025-10-24,10,Infusion Pump,Oncology,8,7,91.1,0
2025-10-24,10,Infusion Pump,ICU,8,6,79.3,0
2025-10-24,10,Infusion Pump,Surgery,8,7,93.2,0
2025-10-24,10,Defibrillator,Pediatrics,2,0,34.5,0
2025-10-24,10,Defibrillator,Orthopedics,2,0,43.3,0
2025-10-24,10,Defibrillator,ICU,2,0,34.4,0
2025-10-24,10,Ultrasound,Pediatrics,1,0,62.4,0
2025-10-24,10,Ultrasound,Oncology,1,0,53.7,0
2025-10-24,10,Ultrasound,Neurology,1,0,55.7,0
2025-10-24,10,Ultrasound,Maternity,1,0,51.3,0
2025-10-24,10,Pulse Oximeter,Pediatrics,10,8,84.2,0
2025-10-24,10,Pulse Oximeter,Emergency,10,6,67.7,0
2025-10-24,10,Pulse Oximeter,Maternity,10,7,75.5,0
2025-10-24,10,Pulse Oximeter,ICU,10,6,62.2,0
2025-10-25,10,Ventilator,Orthopedics,3,1,61.4,0
2025-10-25,10,Ventilator,Pediatrics,3,2,83.4,0
2025-10-25,10,Ventilator,General,3,2,71.5,0
2025-10-25,10,Ventilator,Oncology,3,2,71.6,0
2025-10-25,10,ECG Monitor,General,5,3,66.9,0
2025-10-25,10,ECG Monitor,Neurology,5,3,68.3,0
2025-10-25,10,ECG Monitor,Cardiology,5,3,60.8,1
2025-10-25,10,ECG Monitor,Emergency,5,3,72.3,0
2025-10-25,10,ECG Monitor,Maternity,5,3,64.3,0
2025-10-25,10,Infusion Pump,Neurology,8,5,71.2,0
2025-10-25,10,Infusion Pump,Cardiology,8,5,69.4,0
2025-10-25,10,Infusion Pump,Surgery,8,6,83.1,0
2025-10-25,10,Infusion Pump,Pediatrics,8,6,82.5,0
2025-10-25,10,Infusion Pump,Emergency,8,6,82.6,1
2025-10-25,10,Infusion Pump,Oncology,8,6,81.3,1
2025-10-25,10,Defibrillator,Pediatrics,2,0,45.2,0
2025-10-25,10,Defibrillator,Maternity,2,0,32.6,0
2025-10-25,10,Defibrillator,Neurology,2,0,45.2,0
2025-10-25,10,Defibrillator,Cardiology,2,0,31.9,0
2025-10-25,10,Defibrillator,Surgery,2,0,35.1,0
2025-10-25,10,Defibrillator,ICU,2,0,33.4,0
2025-10-25,10,Ultrasound,Pediatrics,1,0,72.3,0
2025-10-25,10,Ultrasound,Orthopedics,1,0,52.8,0
2025-10-25,10,Ultrasound,Maternity,1,0,59.0,0
2025-10-25,10,Ultrasound,Cardiology,1,0,45.3,0
2025-10-25,10,Pulse Oximeter,ICU,10,6,68.2,0
2025-10-25,10,Pulse Oximeter,Oncology,10,7,72.9,0
2025-10-25,10,Pulse Oximeter,Orthopedics,10,6,67.6,0
2025-10-25,10,Pulse Oximeter,Maternity,10,7,70.4,0
2025-10-25,10,Pulse Oximeter,General,10,7,74.6,0
2025-10-26,10,Ventilator,General,3,1,62.7,0
2025-10-26,10,Ventilator,Neurology,3,2,79.0,0
2025-10-26,10,Ventilator,Emergency,3,1,64.3,0
2025-10-26,10,Ventilator,Cardiology,3,2,69.4,0
2025-10-26,10,Ventilator,Orthopedics,3,1,60.3,0
2025-10-26,10,Ventilator,Surgery,3,2,67.5,0
2025-10-26,10,ECG Monitor,Surgery,5,2,59.9,0
2025-10-26,10,ECG Monitor,Maternity,5,2,53.7,0
2025-10-26,10,ECG Monitor,General,5,3,63.8,0
2025-10-26,10,ECG Monitor,Cardiology,5,3,75.9,1
2025-10-26,10,Infusion Pump,Cardiology,8,5,72.5,0
2025-10-26,10,Infusion Pump,Maternity,8,5,71.7,0
2025-10-26,10,Infusion Pump,Neurology,8,5,69.6,0
2025-10-26,10,Infusion Pump,Pediatrics,8,6,81.2,0
2025-10-26,10,Infusion Pump,ICU,8,5,71.9,0
2025-10-26,10,Defibrillator,Cardiology,2,0,39.5,0
2025-10-26,10,Defibrillator,General,2,0,35.2,0
2025-10-26,10,Defibrillator,ICU,2,0,39.4,0
2025-10-26,10,Defibrillator,Emergency,2,0,30.4,0
2025-10-26,10,Defibrillator,Oncology,2,0,33.1,0
2025-10-26,10,Defibrillator,Neurology,2,0,47.7,0
2025-10-26,10,Ultrasound,Maternity,1,0,65.3,0
2025-10-26,10,Ultrasound,Pediatrics,1,0,64.4,0
2025-10-26,10,Ultrasound,Surgery,1,0,64.2,0
2025-10-26,10,Ultrasound,Neurology,1,0,55.1,0
2025-10-26,10,Pulse Oximeter,Pediatrics,10,7,77.0,0
2025-10-26,10,Pulse Oximeter,Neurology,10,7,70.2,0
2025-10-26,10,Pulse Oximeter,Oncology,10,8,81.6,1
2025-10-26,10,Pulse Oximeter,Surgery,10,9,91.3,0
2025-10-26,10,Pulse Oximeter,ICU,10,7,78.9,0
2025-10-27,10,Ventilator,Emergency,3,2,68.7,0
2025-10-27,10,Ventilator,Neurology,3,2,85.0,0
2025-10-27,10,Ventilator,ICU,3,1,59.4,0
2025-10-27,10,Ventilator,Cardiology,3,2,76.4,0
2025-10-27,10,Ventilator,Oncology,3,2,80.1,0
2025-10-27,10,Ventilator,Orthopedics,3,2,73.6,0
2025-10-27,10,ECG Monitor,Emergency,5,2,54.6,0
2025-10-27,10,ECG Monitor,Neurology,5,3,64.2,0
2025-10-27,10,ECG Monitor,Pediatrics,5,3,70.7,0
2025-10-27,10,ECG Monitor,Surgery,5,3,66.9,0
2025-10-27,10,Infusion Pump,General,8,6,82.2,0
2025-10-27,10,Infusion Pump,Emergency,8,6,80.5,0
2025-10-27,10,Infusion Pump,Surgery,8,6,76.2,0
2025-10-27,10,Infusion Pump,Maternity,8,6,82.1,0
2025-10-27,10,Infusion Pump,Neurology,8,6,85.9,0
2025-10-27,10,Defibrillator,Emergency,2,0,46.7,1
2025-10-27,10,Defibrillator,Maternity,2,0,39.0,0
2025-10-27,10,Defibrillator,Orthopedics,2,0,40.6,0
2025-10-27,10,Ultrasound,Neurology,1,0,73.6,0
2025-10-27,10,Ultrasound,Surgery,1,0,44.8,0
2025-10-27,10,Ultrasound,Orthopedics,1,0,59.7,0
2025-10-27,10,Ultrasound,Pediatrics,1,0,58.1,0
2025-10-27,10,Ultrasound,ICU,1,0,52.9,0
2025-10-27,10,Pulse Oximeter,ICU,10,7,75.0,0
2025-10-27,10,Pulse Oximeter,Pediatrics,10,7,72.8,0
2025-10-27,10,Pulse Oximeter,Cardiology,10,8,80.1,0
2025-10-27,10,Pulse Oximeter,Surgery,10,8,85.4,0
2025-10-28,10,Ventilator,Orthopedics,3,1,62.7,0
2025-10-28,10,Ventilator,Neurology,3,1,64.4,0
2025-10-28,10,Ventilator,ICU,3,2,76.7,0
2025-10-28,10,ECG Monitor,Neurology,5,3,73.1,0
2025-10-28,10,ECG Monitor,Cardiology,5,2,53.8,0
2025-10-28,10,ECG Monitor,Pediatrics,5,3,70.1,0
2025-10-28,10,ECG Monitor,Maternity,5,3,75.1,0
2025-10-28,10,ECG Monitor,ICU,5,3,65.4,0
2025-10-28,10,Infusion Pump,Oncology,8,6,87.1,0
2025-10-28,10,Infusion Pump,Pediatrics,8,6,82.0,0
2025-10-28,10,Infusion Pump,ICU,8,5,73.1,0
2025-10-28,10,Defibrillator,Neurology,2,1,57.4,0
2025-10-28,10,Defibrillator,Maternity,2,0,43.4,0
2025-10-28,10,Defibrillator,Orthopedics,2,1,53.4,0
2025-10-28,10,Defibrillator,ICU,2,0,40.7,0
2025-10-28,10,Defibrillator,Surgery,2,0,47.4,0
2025-10-28,10,Defibrillator,Oncology,2,0,41.0,0
2025-10-28,10,Ultrasound,Oncology,1,0,68.7,0
2025-10-28,10,Ultrasound,Surgery,1,0,58.4,0
2025-10-28,10,Ultrasound,Orthopedics,1,0,60.9,0
2025-10-28,10,Ultrasound,General,1,0,69.0,0
2025-10-28,10,Pulse Oximeter,Cardiology,10,6,65.2,0
2025-10-28,10,Pulse Oximeter,Emergency,10,8,83.4,0
2025-10-28,10,Pulse Oximeter,General,10,7,75.0,0
2025-10-28,10,Pulse Oximeter,Surgery,10,8,88.8,0
2025-10-28,10,Pulse Oximeter,Pediatrics,10,7,72.0,0
2025-10-28,10,Pulse Oximeter,Oncology,10,7,72.7,0
2025-10-29,10,Ventilator,Surgery,3,2,74.2,0
2025-10-29,10,Ventilator,General,3,2,81.7,0
2025-10-29,10,Ventilator,Maternity,3,1,65.6,0
2025-10-29,10,Ventilator,Pediatrics,3,1,62.4,0
2025-10-29,10,ECG Monitor,Orthopedics,5,3,71.0,0
2025-10-29,10,ECG Monitor,Oncology,5,3,79.9,0
2025-10-29,10,ECG Monitor,General,5,3,62.1,0
2025-10-29,10,ECG Monitor,Maternity,5,3,61.1,0
2025-10-29,10,Infusion Pump,Cardiology,8,6,80.3,0
2025-10-29,10,Infusion Pump,Oncology,8,6,80.5,0
2025-10-29,10,Infusion Pump,Orthopedics,8,7,90.0,0
