date,month,day_of_week,department,total_beds,occupied,available,reserved,maintenance,occupancy_rate
2025-09-09,9,Tuesday,Pediatrics,25,19,6,1,0,79.9
2025-09-09,9,Tuesday,Maternity,20,13,7,1,0,67.3
2025-09-09,9,Tuesday,Surgery,15,10,5,1,0,68.3
2025-09-09,9,Tuesday,Cardiology,20,14,6,0,0,70.5
2025-09-09,9,Tuesday,Orthopedics,20,15,5,1,0,75.8
2025-09-09,9,Tuesday,Neurology,15,11,4,1,0,76.6
2025-09-09,9,Tuesday,Oncology,15,10,5,0,0,72.2
2025-09-10,9,Wednesday,ICU,20,15,5,0,0,79.2
2025-09-10,9,Wednesday,General,50,34,16,1,0,69.4
2025-09-10,9,Wednesday,Emergency,30,23,7,0,0,78.8
2025-09-10,9,Wednesday,Pediatrics,25,19,6,1,0,79.4
2025-09-10,9,Wednesday,Maternity,20,15,5,0,0,78.4
2025-09-10,9,Wednesday,Surgery,15,11,4,0,0,76.5
2025-09-10,9,Wednesday,Cardiology,20,15,5,1,0,79.1
2025-09-10,9,Wednesday,Orthopedics,20,15,5,1,0,80.0
2025-09-10,9,Wednesday,Neurology,15,11,4,0,0,79.9
2025-09-10,9,Wednesday,Oncology,15,11,4,1,0,74.1
2025-09-11,9,Thursday,ICU,20,15,5,1,0,76.9
2025-09-11,9,Thursday,General,50,38,12,0,0,76.1
2025-09-11,9,Thursday,Emergency,30,23,7,0,0,79.3
2025-09-11,9,Thursday,Pediatrics,25,17,8,1,0,70.8
2025-09-11,9,Thursday,Maternity,20,13,7,0,0,68.4
2025-09-11,9,Thursday,Surgery,15,11,4,0,0,75.3
2025-09-11,9,Thursday,Cardiology,20,13,7,0,0,67.1
2025-09-11,9,Thursday,Orthopedics,20,14,6,0,0,74.8
2025-09-11,9,Thursday,Neurology,15,10,5,0,0,72.2
2025-09-11,9,Thursday,Oncology,15,11,4,0,0,76.3
2025-09-12,9,Friday,ICU,20,14,6,1,0,74.4
2025-09-12,9,Friday,General,50,34,16,1,0,69.5
2025-09-12,9,Friday,Emergency,30,21,9,0,0,72.5
2025-09-12,9,Friday,Pediatrics,25,18,7,1,0,73.1
2025-09-12,9,Friday,Maternity,20,14,6,0,0,73.5
2025-09-12,9,Friday,Surgery,15,10,5,0,0,67.9
2025-09-12,9,Friday,Cardiology,20,14,6,0,0,70.5
2025-09-12,9,Friday,Orthopedics,20,15,5,1,0,79.2
2025-09-12,9,Friday,Neurology,15,10,5,0,0,71.3
2025-09-12,9,Friday,Oncology,15,11,4,1,0,75.7
2025-09-13,9,Saturday,ICU,20,15,5,0,0,78.2
2025-09-13,9,Saturday,General,50,38,12,0,0,76.2
2025-09-13,9,Saturday,Emergency,30,22,8,1,0,73.7
2025-09-13,9,Saturday,Pediatrics,25,16,9,0,0,67.6
2025-09-13,9,Saturday,Maternity,20,13,7,0,0,69.0
2025-09-13,9,Saturday,Surgery,15,10,5,1,0,73.0
2025-09-13,9,Saturday,Cardiology,20,14,6,0,0,72.1
2025-09-13,9,Saturday,Orthopedics,20,15,5,0,0,75.2
2025-09-13,9,Saturday,Neurology,15,10,5,1,0,72.0
2025-09-13,9,Saturday,Oncology,15,11,4,0,0,73.8
2025-09-14,9,Sunday,ICU,20,13,7,0,0,67.5
2025-09-14,9,Sunday,General,50,33,17,0,0,67.7
2025-09-14,9,Sunday,Emergency,30,21,9,0,0,71.9
2025-09-14,9,Sunday,Pediatrics,25,18,7,0,0,72.8
2025-09-14,9,Sunday,Maternity,20,15,5,0,0,76.4
2025-09-14,9,Sunday,Surgery,15,11,4,0,0,79.1
2025-09-14,9,Sunday,Cardiology,20,14,6,0,0,73.1
2025-09-14,9,Sunday,Orthopedics,20,14,6,0,0,73.9
2025-09-14,9,Sunday,Neurology,15,11,4,0,0,74.3
2025-09-14,9,Sunday,Oncology,15,11,4,0,0,75.7
2025-09-15,9,Monday,ICU,20,14,6,0,0,73.9
2025-09-15,9,Monday,General,50,39,11,1,0,79.9
2025-09-15,9,Monday,Emergency,30,22,8,0,0,75.6
2025-09-15,9,Monday,Pediatrics,25,18,7,1,0,74.5
2025-09-15,9,Monday,Maternity,20,14,6,1,0,70.5
2025-09-15,9,Monday,Surgery,15,11,4,1,0,78.1
2025-09-15,9,Monday,Cardiology,20,15,5,1,0,78.0
2025-09-15,9,Monday,Orthopedics,20,15,5,1,0,75.7
2025-09-15,9,Monday,Neurology,15,10,5,0,0,70.3
2025-09-15,9,Monday,Oncology,15,10,5,0,0,72.9
2025-09-16,9,Tuesday,ICU,20,13,7,0,0,69.8
2025-09-16,9,Tuesday,General,50,38,12,1,0,76.4
2025-09-16,9,Tuesday,Emergency,30,23,7,0,0,78.7
2025-09-16,9,Tuesday,Pediatrics,25,16,9,1,0,67.3
2025-09-16,9,Tuesday,Maternity,20,13,7,1,0,67.5
2025-09-16,9,Tuesday,Surgery,15,11,4,0,0,76.9
2025-09-16,9,Tuesday,Cardiology,20,14,6,0,0,74.9
2025-09-16,9,Tuesday,Orthopedics,20,13,7,0,0,67.9
2025-09-16,9,Tuesday,Neurology,15,11,4,1,0,78.4
2025-09-16,9,Tuesday,Oncology,15,10,5,1,0,71.3
2025-09-17,9,Wednesday,ICU,20,14,6,1,0,73.3
2025-09-17,9,Wednesday,General,50,35,15,1,0,70.8
2025-09-17,9,Wednesday,Emergency,30,23,7,1,0,77.3
2025-09-17,9,Wednesday,Pediatrics,25,18,7,1,0,74.6
2025-09-17,9,Wednesday,Maternity,20,15,5,0,0,78.1
2025-09-17,9,Wednesday,Surgery,15,11,4,0,0,73.4
2025-09-17,9,Wednesday,Cardiology,20,13,7,1,0,69.4
2025-09-17,9,Wednesday,Orthopedics,20,14,6,0,0,74.8
2025-09-17,9,Wednesday,Neurology,15,11,4,0,0,78.4
2025-09-17,9,Wednesday,Oncology,15,11,4,0,0,78.5
2025-09-18,9,Thursday,ICU,20,14,6,0,0,72.7
2025-09-18,9,Thursday,General,50,33,17,1,0,67.8
2025-09-18,9,Thursday,Emergency,30,23,7,1,0,79.4
2025-09-18,9,Thursday,Pediatrics,25,18,7,0,0,75.5
2025-09-18,9,Thursday,Maternity,20,14,6,1,0,74.6
2025-09-18,9,Thursday,Surgery,15,10,5,1,0,72.0
2025-09-18,9,Thursday,Cardiology,20,14,6,0,0,73.9
2025-09-18,9,Thursday,Orthopedics,20,13,7,1,0,69.4
2025-09-18,9,Thursday,Neurology,15,10,5,0,0,73.2
2025-09-18,9,Thursday,Oncology,15,10,5,0,0,67.2
2025-09-19,9,Friday,ICU,20,13,7,1,0,68.0
2025-09-19,9,Friday,General,50,33,17,0,0,67.3
2025-09-19,9,Friday,Emergency,30,23,7,0,0,79.5
2025-09-19,9,Friday,Pediatrics,25,18,7,0,0,73.6
2025-09-19,9,Friday,Maternity,20,13,7,1,0,67.8
2025-09-19,9,Friday,Surgery,15,11,4,0,0,79.5
2025-09-19,9,Friday,Cardiology,20,14,6,0,0,71.3
2025-09-19,9,Friday,Orthopedics,20,15,5,0,0,76.1
2025-09-19,9,Friday,Neurology,15,10,5,1,0,71.9
2025-09-19,9,Friday,Oncology,15,11,4,0,0,74.2
2025-09-20,9,Saturday,ICU,20,14,6,0,0,72.6
2025-09-20,9,Saturday,General,50,34,16,1,0,68.1
2025-09-20,9,Saturday,Emergency,30,20,10,1,0,69.1
2025-09-20,9,Saturday,Pediatrics,25,18,7,1,0,72.1
2025-09-20,9,Saturday,Maternity,20,15,5,0,0,75.0
2025-09-20,9,Saturday,Surgery,15,10,5,0,0,71.0
2025-09-20,9,Saturday,Cardiology,20,14,6,1,0,70.6
2025-09-20,9,Saturday,Orthopedics,20,14,6,0,0,71.7
2025-09-20,9,Saturday,Neurology,15,11,4,1,0,80.0
2025-09-20,9,Saturday,Oncology,15,10,5,1,0,72.5
2025-09-21,9,Sunday,ICU,20,13,7,0,0,69.5
2025-09-21,9,Sunday,General,50,34,16,0,0,69.4
2025-09-21,9,Sunday,Emergency,30,23,7,1,0,77.2
2025-09-21,9,Sunday,Pediatrics,25,17,8,0,0,68.6
2025-09-21,9,Sunday,Maternity,20,15,5,0,0,76.7
2025-09-21,9,Sunday,Surgery,15,10,5,1,0,72.1
2025-09-21,9,Sunday,Cardiology,20,14,6,0,0,70.3
2025-09-21,9,Sunday,Orthopedics,20,13,7,0,0,69.1
2025-09-21,9,Sunday,Neurology,15,11,4,1,0,77.7
2025-09-21,9,Sunday,Oncology,15,10,5,1,0,67.5
2025-09-22,9,Monday,ICU,20,15,5,1,0,79.1
2025-09-22,9,Monday,General,50,39,11,1,0,78.2
2025-09-22,9,Monday,Emergency,30,20,10,0,0,68.3
2025-09-22,9,Monday,Pediatrics,25,16,9,1,0,68.0
2025-09-22,9,Monday,Maternity,20,15,5,0,0,77.5
2025-09-22,9,Monday,Surgery,15,11,4,1,0,77.9
2025-09-22,9,Monday,Cardiology,20,13,7,1,0,69.6
2025-09-22,9,Monday,Orthopedics,20,14,6,1,0,70.9
2025-09-22,9,Monday,Neurology,15,11,4,1,0,78.7
2025-09-22,9,Monday,Oncology,15,10,5,1,0,72.1
2025-09-23,9,Tuesday,ICU,20,13,7,0,0,68.4
2025-09-23,9,Tuesday,General,50,33,17,1,0,67.3
2025-09-23,9,Tuesday,Emergency,30,21,9,0,0,71.6
2025-09-23,9,Tuesday,Pediatrics,25,18,7,1,0,72.7
2025-09-23,9,Tuesday,Maternity,20,14,6,1,0,73.9
2025-09-23,9,Tuesday,Surgery,15,10,5,1,0,70.5
2025-09-23,9,Tuesday,Cardiology,20,13,7,1,0,69.2
2025-09-23,9,Tuesday,Orthopedics,20,14,6,0,0,73.8
2025-09-23,9,Tuesday,Neurology,15,10,5,0,0,70.6
2025-09-23,9,Tuesday,Oncology,15,10,5,1,0,73.3
2025-09-24,9,Wednesday,ICU,20,15,5,0,0,78.4
2025-09-24,9,Wednesday,General,50,34,16,0,0,68.4
2025-09-24,9,Wednesday,Emergency,30,22,8,0,0,74.4
2025-09-24,9,Wednesday,Pediatrics,25,19,6,1,0,76.7
2025-09-24,9,Wednesday,Maternity,20,14,6,1,0,71.7
2025-09-24,9,Wednesday,Surgery,15,11,4,1,0,77.3
2025-09-24,9,Wednesday,Cardiology,20,15,5,1,0,76.5
2025-09-24,9,Wednesday,Orthopedics,20,13,7,1,0,68.1
2025-09-24,9,Wednesday,Neurology,15,11,4,1,0,74.4
2025-09-24,9,Wednesday,Oncology,15,11,4,1,0,77.4
2025-09-25,9,Thursday,ICU,20,15,5,1,0,78.8
2025-09-25,9,Thursday,General,50,34,16,0,0,69.9
2025-09-25,9,Thursday,Emergency,30,22,8,1,0,75.6
2025-09-25,9,Thursday,Pediatrics,25,18,7,1,0,73.7
2025-09-25,9,Thursday,Maternity,20,15,5,1,0,79.6
2025-09-25,9,Thursday,Surgery,15,10,5,0,0,71.5
2025-09-25,9,Thursday,Cardiology,20,14,6,1,0,71.4
2025-09-25,9,Thursday,Orthopedics,20,15,5,0,0,76.6
2025-09-25,9,Thursday,Neurology,15,10,5,1,0,71.2
2025-09-25,9,Thursday,Oncology,15,11,4,1,0,78.8
2025-09-26,9,Friday,ICU,20,14,6,1,0,72.9
2025-09-26,9,Friday,General,50,38,12,0,0,77.6
2025-09-26,9,Friday,Emergency,30,21,9,0,0,71.9
2025-09-26,9,Friday,Pediatrics,25,19,6,0,0,77.9
2025-09-26,9,Friday,Maternity,20,15,5,0,0,78.5
2025-09-26,9,Friday,Surgery,15,11,4,0,0,75.5
2025-09-26,9,Friday,Cardiology,20,13,7,1,0,67.7
2025-09-26,9,Friday,Orthopedics,20,14,6,0,0,70.3
2025-09-26,9,Friday,Neurology,15,11,4,0,0,74.2
2025-09-26,9,Friday,Oncology,15,10,5,1,0,70.8
2025-09-27,9,Saturday,ICU,20,13,7,0,0,68.7
2025-09-27,9,Saturday,General,50,35,15,1,0,70.8
2025-09-27,9,Saturday,Emergency,30,20,10,0,0,69.2
2025-09-27,9,Saturday,Pediatrics,25,17,8,0,0,68.3
2025-09-27,9,Saturday,Maternity,20,14,6,1,0,71.9
2025-09-27,9,Saturday,Surgery,15,10,5,1,0,70.4
2025-09-27,9,Saturday,Cardiology,20,15,5,0,0,78.2
2025-09-27,9,Saturday,Orthopedics,20,15,5,1,0,78.5
2025-09-27,9,Saturday,Neurology,15,11,4,1,0,76.7
2025-09-27,9,Saturday,Oncology,15,10,5,1,0,70.5
2025-09-28,9,Sunday,ICU,20,15,5,0,0,79.1
2025-09-28,9,Sunday,General,50,36,14,1,0,72.1
2025-09-28,9,Sunday,Emergency,30,22,8,1,0,74.4
2025-09-28,9,Sunday,Pediatrics,25,19,6,0,0,77.9
2025-09-28,9,Sunday,Maternity,20,14,6,1,0,74.6
2025-09-28,9,Sunday,Surgery,15,11,4,1,0,76.6
2025-09-28,9,Sunday,Cardiology,20,15,5,0,0,80.0
2025-09-28,9,Sunday,Orthopedics,20,14,6,0,0,72.2
2025-09-28,9,Sunday,Neurology,15,11,4,1,0,74.2
2025-09-28,9,Sunday,Oncology,15,10,5,0,0,71.0
2025-09-29,9,Monday,ICU,20,15,5,1,0,77.9
2025-09-29,9,Monday,General,50,36,14,1,0,73.5
2025-09-29,9,Monday,Emergency,30,23,7,1,0,79.3
2025-09-29,9,Monday,Pediatrics,25,19,6,0,0,76.8
2025-09-29,9,Monday,Maternity,20,13,7,1,0,68.4
2025-09-29,9,Monday,Surgery,15,10,5,0,0,73.2
2025-09-29,9,Monday,Cardiology,20,13,7,1,0,67.6
2025-09-29,9,Monday,Orthopedics,20,13,7,1,0,68.8
2025-09-29,9,Monday,Neurology,15,10,5,0,0,67.9
2025-09-29,9,Monday,Oncology,15,10,5,0,0,67.6
2025-09-30,9,Tuesday,ICU,20,15,5,1,0,79.1
2025-09-30,9,Tuesday,General,50,33,17,0,0,67.4
2025-09-30,9,Tuesday,Emergency,30,23,7,1,0,77.1
2025-09-30,9,Tuesday,Pediatrics,25,18,7,0,0,72.9
2025-09-30,9,Tuesday,Maternity,20,14,6,1,0,71.1
2025-09-30,9,Tuesday,Surgery,15,10,5,1,0,69.6
2025-09-30,9,Tuesday,Cardiology,20,13,7,1,0,69.7
2025-09-30,9,Tuesday,Orthopedics,20,15,5,0,0,79.0
2025-09-30,9,Tuesday,Neurology,15,10,5,1,0,71.0
2025-09-30,9,Tuesday,Oncology,15,10,5,1,0,67.6
2025-10-01,10,Wednesday,ICU,20,13,7,1,0,69.1
2025-10-01,10,Wednesday,General,50,35,15,0,0,72.0
2025-10-01,10,Wednesday,Emergency,30,23,7,0,0,78.5
2025-10-01,10,Wednesday,Pediatrics,25,16,9,0,0,67.3
2025-10-01,10,Wednesday,Maternity,20,15,5,1,0,79.1
2025-10-01,10,Wednesday,Surgery,15,11,4,0,0,75.7
2025-10-01,10,Wednesday,Cardiology,20,14,6,1,0,71.3
2025-10-01,10,Wednesday,Orthopedics,20,14,6,1,0,74.6
2025-10-01,10,Wednesday,Neurology,15,10,5,1,0,70.4
2025-10-01,10,Wednesday,Oncology,15,10,5,0,0,70.2
2025-10-02,10,Thursday,ICU,20,15,5,1,0,76.7
2025-10-02,10,Thursday,General,50,36,14,1,0,72.5
2025-10-02,10,Thursday,Emergency,30,20,10,0,0,67.8
2025-10-02,10,Thursday,Pediatrics,25,18,7,0,0,73.6
2025-10-02,10,Thursday,Maternity,20,15,5,0,0,76.8
2025-10-02,10,Thursday,Surgery,15,11,4,1,0,75.8
2025-10-02,10,Thursday,Cardiology,20,14,6,0,0,71.0
2025-10-02,10,Thursday,Orthopedics,20,13,7,0,0,68.8
2025-10-02,10,Thursday,Neurology,15,11,4,0,0,75.3
2025-10-02,10,Thursday,Oncology,15,11,4,1,0,74.2
2025-10-03,10,Friday,ICU,20,15,5,1,0,77.6
2025-10-03,10,Friday,General,50,39,11,0,0,79.0
2025-10-03,10,Friday,Emergency,30,23,7,1,0,77.2
2025-10-03,10,Friday,Pediatrics,25,19,6,1,0,77.4
2025-10-03,10,Friday,Maternity,20,13,7,0,0,69.6
2025-10-03,10,Friday,Surgery,15,11,4,0,0,74.5
2025-10-03,10,Friday,Cardiology,20,15,5,1,0,80.0
2025-10-03,10,Friday,Orthopedics,20,15,5,0,0,75.0
2025-10-03,10,Friday,Neurology,15,10,5,1,0,71.0
2025-10-03,10,Friday,Oncology,15,10,5,0,0,72.7
2025-10-04,10,Saturday,ICU,20,14,6,1,0,71.4
2025-10-04,10,Saturday,General,50,39,11,1,0,79.7
2025-10-04,10,Saturday,Emergency,30,22,8,1,0,76.1
2025-10-04,10,Saturday,Pediatrics,25,17,8,1,0,69.1
2025-10-04,10,Saturday,Maternity,20,14,6,1,0,74.4
2025-10-04,10,Saturday,Surgery,15,10,5,0,0,70.2
2025-10-04,10,Saturday,Cardiology,20,13,7,0,0,67.9
2025-10-04,10,Saturday,Orthopedics,20,14,6,1,0,73.4
2025-10-04,10,Saturday,Neurology,15,10,5,0,0,67.4
2025-10-04,10,Saturday,Oncology,15,11,4,1,0,77.9
2025-10-05,10,Sunday,ICU,20,14,6,0,0,72.9
2025-10-05,10,Sunday,General,50,38,12,1,0,76.2
2025-10-05,10,Sunday,Emergency,30,23,7,0,0,77.2
2025-10-05,10,Sunday,Pediatrics,25,19,6,0,0,78.2
2025-10-05,10,Sunday,Maternity,20,15,5,1,0,77.8
2025-10-05,10,Sunday,Surgery,15,11,4,1,0,75.4
2025-10-05,10,Sunday,Cardiology,20,14,6,1,0,74.7
2025-10-05,10,Sunday,Orthopedics,20,13,7,0,0,69.8
2025-10-05,10,Sunday,Neurology,15,10,5,0,0,68.2
2025-10-05,10,Sunday,Oncology,15,11,4,0,0,79.7
2025-10-06,10,Monday,ICU,20,15,5,1,0,78.0
2025-10-06,10,Monday,General,50,34,16,0,0,69.4
2025-10-06,10,Monday,Emergency,30,20,10,0,0,67.2
2025-10-06,10,Monday,Pediatrics,25,18,7,0,0,73.4
2025-10-06,10,Monday,Maternity,20,14,6,0,0,71.4
2025-10-06,10,Monday,Surgery,15,10,5,1,0,71.7
2025-10-06,10,Monday,Cardiology,20,14,6,1,0,71.3
2025-10-06,10,Monday,Orthopedics,20,14,6,0,0,71.2
2025-10-06,10,Monday,Neurology,15,11,4,0,0,75.2
2025-10-06,10,Monday,Oncology,15,11,4,1,0,77.3
2025-10-07,10,Tuesday,ICU,20,15,5,1,0,78.0
2025-10-07,10,Tuesday,General,50,33,17,0,0,67.1
2025-10-07,10,Tuesday,Emergency,30,23,7,0,0,77.2
2025-10-07,10,Tuesday,Pediatrics,25,19,6,1,0,79.2
2025-10-07,10,Tuesday,Maternity,20,14,6,1,0,73.4
2025-10-07,10,Tuesday,Surgery,15,10,5,1,0,68.7
2025-10-07,10,Tuesday,Cardiology,20,14,6,0,0,71.3
2025-10-07,10,Tuesday,Orthopedics,20,15,5,1,0,77.1
2025-10-07,10,Tuesday,Neurology,15,10,5,0,0,72.2
2025-10-07,10,Tuesday,Oncology,15,10,5,0,0,68.2
2025-10-08,10,Wednesday,ICU,20,13,7,0,0,68.9
2025-10-08,10,Wednesday,General,50,35,15,0,0,71.5
2025-10-08,10,Wednesday,Emergency,30,21,9,0,0,71.4
2025-10-08,10,Wednesday,Pediatrics,25,16,9,1,0,67.5
2025-10-08,10,Wednesday,Maternity,20,13,7,1,0,67.8
2025-10-08,10,Wednesday,Surgery,15,10,5,0,0,72.9
2025-10-08,10,Wednesday,Cardiology,20,14,6,1,0,70.8
2025-10-08,10,Wednesday,Orthopedics,20,14,6,0,0,72.1
2025-10-08,10,Wednesday,Neurology,15,10,5,1,0,71.0
2025-10-08,10,Wednesday,Oncology,15,10,5,0,0,69.3
2025-10-09,10,Thursday,ICU,20,14,6,1,0,72.1
2025-10-09,10,Thursday,General,50,39,11,0,0,79.3
2025-10-09,10,Thursday,Emergency,30,20,10,1,0,67.6
2025-10-09,10,Thursday,Pediatrics,25,19,6,1,0,76.4
2025-10-09,10,Thursday,Maternity,20,15,5,0,0,77.8
2025-10-09,10,Thursday,Surgery,15,11,4,0,0,79.2
2025-10-09,10,Thursday,Cardiology,20,15,5,0,0,79.4
2025-10-09,10,Thursday,Orthopedics,20,13,7,0,0,67.7
2025-10-09,10,Thursday,Neurology,15,10,5,0,0,68.7
2025-10-09,10,Thursday,Oncology,15,10,5,0,0,73.2
2025-10-10,10,Friday,ICU,20,15,5,1,0,75.8
2025-10-10,10,Friday,General,50,38,12,0,0,76.8
2025-10-10,10,Friday,Emergency,30,20,10,1,0,68.3
2025-10-10,10,Friday,Pediatrics,25,17,8,1,0,70.6
2025-10-10,10,Friday,Maternity,20,13,7,0,0,68.2
2025-10-10,10,Friday,Surgery,15,10,5,1,0,69.9
2025-10-10,10,Friday,Cardiology,20,14,6,1,0,72.7
2025-10-10,10,Friday,Orthopedics,20,15,5,0,0,75.4
2025-10-10,10,Friday,Neurology,15,10,5,0,0,67.3
2025-10-10,10,Friday,Oncology,15,11,4,1,0,78.3
2025-10-11,10,Saturday,ICU,20,14,6,1,0,74.6
2025-10-11,10,Saturday,General,50,35,15,1,0,70.6
2025-10-11,10,Saturday,Emergency,30,21,9,1,0,72.2
2025-10-11,10,Saturday,Pediatrics,25,19,6,0,0,77.6
2025-10-11,10,Saturday,Maternity,20,14,6,0,0,71.6
2025-10-11,10,Saturday,Surgery,15,10,5,0,0,68.5
2025-10-11,10,Saturday,Cardiology,20,13,7,0,0,68.6
2025-10-11,10,Saturday,Orthopedics,20,14,6,1,0,72.9
2025-10-11,10,Saturday,Neurology,15,11,4,1,0,79.2
2025-10-11,10,Saturday,Oncology,15,10,5,0,0,72.9
2025-10-12,10,Sunday,ICU,20,14,6,1,0,70.3
2025-10-12,10,Sunday,General,50,39,11,1,0,79.0
2025-10-12,10,Sunday,Emergency,30,20,10,1,0,67.1
2025-10-12,10,Sunday,Pediatrics,25,19,6,1,0,76.8
2025-10-12,10,Sunday,Maternity,20,15,5,1,0,75.8
2025-10-12,10,Sunday,Surgery,15,11,4,1,0,75.0
2025-10-12,10,Sunday,Cardiology,20,14,6,1,0,74.4
2025-10-12,10,Sunday,Orthopedics,20,13,7,0,0,69.0
2025-10-12,10,Sunday,Neurology,15,10,5,1,0,72.1
2025-10-12,10,Sunday,Oncology,15,10,5,0,0,67.5
2025-10-13,10,Monday,ICU,20,14,6,0,0,70.8
2025-10-13,10,Monday,General,50,35,15,0,0,70.1
2025-10-13,10,Monday,Emergency,30,23,7,0,0,79.9
2025-10-13,10,Monday,Pediatrics,25,19,6,0,0,76.0
2025-10-13,10,Monday,Maternity,20,13,7,0,0,68.2
2025-10-13,10,Monday,Surgery,15,10,5,0,0,68.9
2025-10-13,10,Monday,Cardiology,20,14,6,0,0,73.0
2025-10-13,10,Monday,Orthopedics,20,15,5,0,0,76.6
2025-10-13,10,Monday,Neurology,15,11,4,1,0,78.2
2025-10-13,10,Monday,Oncology,15,10,5,0,0,69.3
2025-10-14,10,Tuesday,ICU,20,14,6,0,0,71.0
2025-10-14,10,Tuesday,General,50,35,15,0,0,70.8
2025-10-14,10,Tuesday,Emergency,30,23,7,0,0,79.7
2025-10-14,10,Tuesday,Pediatrics,25,17,8,0,0,68.9
2025-10-14,10,Tuesday,Maternity,20,15,5,1,0,76.3
2025-10-14,10,Tuesday,Surgery,15,10,5,1,0,69.3
2025-10-14,10,Tuesday,Cardiology,20,15,5,0,0,77.0
2025-10-14,10,Tuesday,Orthopedics,20,15,5,0,0,75.3
2025-10-14,10,Tuesday,Neurology,15,10,5,0,0,73.0
2025-10-14,10,Tuesday,Oncology,15,11,4,1,0,74.0
2025-10-15,10,Wednesday,ICU,20,13,7,1,0,69.2
2025-10-15,10,Wednesday,General,50,39,11,1,0,79.4
2025-10-15,10,Wednesday,Emergency,30,21,9,1,0,72.5
2025-10-15,10,Wednesday,Pediatrics,25,19,6,0,0,79.2
2025-10-15,10,Wednesday,Maternity,20,13,7,1,0,69.1
2025-10-15,10,Wednesday,Surgery,15,10,5,0,0,68.4
2025-10-15,10,Wednesday,Cardiology,20,14,6,0,0,71.6
2025-10-15,10,Wednesday,Orthopedics,20,15,5,0,0,76.5
2025-10-15,10,Wednesday,Neurology,15,11,4,1,0,77.2
2025-10-15,10,Wednesday,Oncology,15,11,4,0,0,73.6
2025-10-16,10,Thursday,ICU,20,15,5,1,0,75.3
2025-10-16,10,Thursday,General,50,33,17,1,0,67.7
2025-10-16,10,Thursday,Emergency,30,23,7,0,0,77.6
2025-10-16,10,Thursday,Pediatrics,25,17,8,0,0,70.7
2025-10-16,10,Thursday,Maternity,20,14,6,1,0,73.6
2025-10-16,10,Thursday,Surgery,15,10,5,0,0,69.6
2025-10-16,10,Thursday,Cardiology,20,15,5,0,0,77.6
2025-10-16,10,Thursday,Orthopedics,20,15,5,0,0,78.5
2025-10-16,10,Thursday,Neurology,15,11,4,1,0,76.2
2025-10-16,10,Thursday,Oncology,15,11,4,0,0,76.8
2025-10-17,10,Friday,ICU,20,14,6,0,0,74.6
2025-10-17,10,Friday,General,50,39,11,1,0,78.4
2025-10-17,10,Friday,Emergency,30,21,9,1,0,73.1
2025-10-17,10,Friday,Pediatrics,25,18,7,0,0,72.6
2025-10-17,10,Friday,Maternity,20,14,6,0,0,72.9
2025-10-17,10,Friday,Surgery,15,11,4,1,0,73.5
2025-10-17,10,Friday,Cardiology,20,15,5,0,0,76.4
2025-10-17,10,Friday,Orthopedics,20,15,5,1,0,79.2
2025-10-17,10,Friday,Neurology,15,10,5,0,0,72.8
2025-10-17,10,Friday,Oncology,15,11,4,0,0,76.6
2025-10-18,10,Saturday,ICU,20,14,6,1,0,71.2
2025-10-18,10,Saturday,General,50,38,12,1,0,77.6
2025-10-18,10,Saturday,Emergency,30,22,8,0,0,73.6
2025-10-18,10,Saturday,Pediatrics,25,17,8,1,0,69.4
2025-10-18,10,Saturday,Maternity,20,15,5,0,0,75.1
2025-10-18,10,Saturday,Surgery,15,10,5,1,0,72.6
2025-10-18,10,Saturday,Cardiology,20,14,6,1,0,74.0
2025-10-18,10,Saturday,Orthopedics,20,14,6,0,0,72.8
2025-10-18,10,Saturday,Neurology,15,11,4,0,0,77.6
2025-10-18,10,Saturday,Oncology,15,11,4,0,0,78.5
2025-10-19,10,Sunday,ICU,20,13,7,0,0,69.3
2025-10-19,10,Sunday,General,50,35,15,0,0,71.8
2025-10-19,10,Sunday,Emergency,30,20,10,1,0,68.9
2025-10-19,10,Sunday,Pediatrics,25,18,7,1,0,74.8
2025-10-19,10,Sunday,Maternity,20,14,6,1,0,70.1
2025-10-19,10,Sunday,Surgery,15,11,4,1,0,78.7
2025-10-19,10,Sunday,Cardiology,20,15,5,1,0,76.3
2025-10-19,10,Sunday,Orthopedics,20,14,6,0,0,73.6
2025-10-19,10,Sunday,Neurology,15,11,4,0,0,77.2
2025-10-19,10,Sunday,Oncology,15,11,4,1,0,78.3
2025-10-20,10,Monday,ICU,20,13,7,1,0,67.7
2025-10-20,10,Monday,General,50,33,17,1,0,67.4
2025-10-20,10,Monday,Emergency,30,20,10,0,0,68.3
2025-10-20,10,Monday,Pediatrics,25,19,6,1,0,78.2
2025-10-20,10,Monday,Maternity,20,15,5,1,0,78.7
2025-10-20,10,Monday,Surgery,15,11,4,1,0,73.8
2025-10-20,10,Monday,Cardiology,20,15,5,0,0,76.6
2025-10-20,10,Monday,Orthopedics,20,13,7,1,0,69.3
2025-10-20,10,Monday,Neurology,15,10,5,1,0,68.2
2025-10-20,10,Monday,Oncology,15,10,5,1,0,68.6
2025-10-21,10,Tuesday,ICU,20,13,7,0,0,68.1
2025-10-21,10,Tuesday,General,50,34,16,1,0,69.6
2025-10-21,10,Tuesday,Emergency,30,20,10,0,0,68.2
2025-10-21,10,Tuesday,Pediatrics,25,19,6,0,0,78.8
